ticker,sirket_adi,float_amount_tl,float_pct,odenmis_sermaye_tl,shares_outstanding,float_shares,update_date
SKYMD,ŞEKER YATIRIM MENKUL DEĞERLER A.Ş.,52462805.62,0.3384,155031931.50118205,155031931.50118205,52462805.620000005,2026-05-08
SKBNK,ŞEKERBANK T.A.Ş.,1246004495.73,0.4984,2500009020.3250403,2500009020.3250403,1246004495.73,2026-05-08
SOKM,ŞOK MARKETLER TİCARET A.Ş.,271331199.86,0.4573,593333041.460748,593333041.460748,271331199.86,2026-05-08
TABGD,TAB GIDA SANAYİ VE TİCARET A.Ş.,52478276.71,0.2008,261345999.55179283,261345999.55179283,52478276.71,2026-05-08
TNZTP,TAPDİ OKSİJEN ÖZEL SAĞLIK VE EĞİTİM HİZMETLERİ SANAYİ TİCARET A.Ş.,87081530.85,0.2177,400007031.92466694,400007031.92466694,87081530.85,2026-05-08
TARKM,TARKİM BİTKİ KORUMA SANAYİ VE TİCARET A.Ş.,4996827.27,0.2379,21003897.73013871,21003897.73013871,4996827.27,2026-05-08
TATGD,TAT GIDA SANAYİ A.Ş.,106902219.5,0.4366,244851625.05726066,244851625.05726066,106902219.5,2026-05-08
TATEN,TATLIPINAR ENERJİ ÜRETİM A.Ş.,381123258.71,0.3396,1122271079.8292108,1122271079.8292108,381123258.71,2026-05-08
TAVHL,TAV HAVALİMANLARI HOLDİNG A.Ş.,180400279.98,0.4965,363343967.73413897,363343967.73413897,180400279.98,2026-05-08
TEKTU,TEK-ART İNŞAAT TİCARET TURİZM SANAYİ VE YATIRIMLAR A.Ş.,195326469.02,0.0651,3000406590.1689706,3000406590.1689706,195326469.02,2026-05-08
TKFEN,TEKFEN HOLDİNG A.Ş.,79269884.65,0.2142,370074158.0298786,370074158.0298786,79269884.65,2026-05-08
TKNSA,TEKNOSA İÇ VE DIŞ TİCARET A.Ş.,100413565.79,0.4995,201028159.73973975,201028159.73973975,100413565.79,2026-05-08
TMPOL,TEMAPOL POLİMER PLASTİK VE İNŞAAT SANAYİ TİCARET A.Ş.,5514890.62,0.0389,141770967.0951157,141770967.0951157,5514890.62,2026-05-08
TRHOL,TERA FİNANSAL YATIRIMLAR HOLDİNG A.Ş.,11681493.63,0.3893,30006405.41998459,30006405.41998459,11681493.63,2026-05-08
TERA,TERA YATIRIM MENKUL DEĞERLER A.Ş.,240865705.62,0.0344,7001910047.093023,7001910047.093023,240865705.62,2026-05-08
TEHOL,TERA YATIRIM TEKNOLOJİ HOLDİNG A.Ş.,1559100621.99,0.7811,1996032034.297785,1996032034.297785,1559100621.99,2026-05-08
TGSAS,TGS DIŞ TİCARET A.Ş.,11790769.74,0.0786,150009793.129771,150009793.129771,11790769.74,2026-05-08
TOASO,TOFAŞ TÜRK OTOMOBİL FABRİKASI A.Ş.,120542074.61,0.0241,5001745834.439834,5001745834.439834,120542074.60999998,2026-05-08
TRGYO,TORUNLAR GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,207015709.26,0.0207,10000758901.449276,10000758901.449276,207015709.26000002,2026-05-08
TRMET,TR ANADOLU METAL MADENCİLİK İŞLETMELERİ A.Ş.,160344172.4,0.4131,388148565.4805132,388148565.4805132,160344172.4,2026-05-08
TRENJ,TR DOĞAL ENERJİ KAYNAKLARI ARAŞTIRMA VE ÜRETİM A.Ş.,87197819.38,0.3356,259826637.00834325,259826637.00834325,87197819.38,2026-05-08
TLMAN,TRABZON LİMAN İŞLETMECİLİĞİ A.Ş.,8271402.08,0.3938,21004068.257998984,21004068.257998984,8271402.08,2026-05-08
TSPOR,TRABZONSPOR SPORTİF YATIRIM VE FUTBOL İŞLETMECİLİĞİ TİCARET A.Ş.,3670833542.37,0.4894,7500681533.244789,7500681533.244789,3670833542.37,2026-05-08
TDGYO,TREND GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,61976188.67,0.8982,69000432.72099756,69000432.72099756,61976188.67000001,2026-05-08
TSGYO,TSKB GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,73995962.77,0.1138,650228143.8488576,650228143.8488576,73995962.77,2026-05-08
TUCLK,TUĞÇELİK ALÜMİNYUM VE METAL MAMÜLLERİ SANAYİ VE TİCARET A.Ş.,282671031.07,0.7851,360044619.88281745,360044619.88281745,282671031.07,2026-05-08
TUKAS,TUKAŞ GIDA SANAYİ VE TİCARET A.Ş.,2538709716.41,0.5641,4500460408.455947,4500460408.455947,2538709716.41,2026-05-08
TRCAS,TURCAS HOLDİNG A.Ş.,71416133.34,0.2794,255605344.81030783,255605344.81030783,71416133.34,2026-05-08
TUREX,TUREKS TURİZM TAŞIMACILIK A.Ş.,431593861.42,0.3996,1080064718.2682683,1080064718.2682683,431593861.42,2026-05-08
MARBL,TUREKS TURUNÇ MADENCİLİK İÇ VE DIŞ TİCARET A.Ş.,60027912.88,0.2625,228677763.35238096,228677763.35238096,60027912.88,2026-05-08
TRILC,TURK İLAÇ VE SERUM SANAYİ A.Ş.,638993892.15,0.6161,1037159376.9680246,1037159376.9680246,638993892.15,2026-05-08
TCELL,TURKCELL İLETİŞİM HİZMETLERİ A.Ş.,948922603.31,0.4313,2200145150.2666354,2200145150.2666354,948922603.31,2026-05-08
TMSN,TÜMOSAN MOTOR VE TRAKTÖR SANAYİ A.Ş.,32984235.61,0.2868,115007795.013947,115007795.013947,32984235.61,2026-05-08
TUPRS,TÜPRAŞ-TÜRKİYE PETROL RAFİNERİLERİ A.Ş.,936392381.98,0.4859,1927129825.0257256,1927129825.0257256,936392381.98,2026-05-08
TRALT,TÜRK ALTIN İŞLETMELERİ A.Ş.,948306107.17,0.2961,3202654870.55049,3202654870.55049,948306107.17,2026-05-08
THYAO,TÜRK HAVA YOLLARI A.O.,695911300.66,0.5042,1380228680.4046013,1380228680.4046013,695911300.66,2026-05-08
PRKAB,TÜRK PRYSMİAN KABLO VE SİSTEMLERİ A.Ş.,35084454.98,0.1618,216838411.49567366,216838411.49567366,35084454.98,2026-05-08
TTKOM,TÜRK TELEKOMÜNİKASYON A.Ş.,466036316.29,0.1331,3501399821.8632607,3501399821.8632607,466036316.28999996,2026-05-08
TTRAK,TÜRK TRAKTÖR VE ZİRAAT MAKİNELERİ A.Ş.,24958862.76,0.2494,100075632.55813953,100075632.55813953,24958862.76,2026-05-08
TBORG,TÜRK TUBORG BİRA VE MALT SANAYİİ A.Ş.,16158305.75,0.0501,322521072.85429144,322521072.85429144,16158305.75,2026-05-08
TURGG,TÜRKER PROJE GAYRİMENKUL VE YATIRIM GELİŞTİRME A.Ş.,29905103.76,0.2333,128183042.26318046,128183042.26318046,29905103.76,2026-05-08
GARAN,TÜRKİYE GARANTİ BANKASI A.Ş.,587345242.68,0.1398,4201325054.9356217,4201325054.9356217,587345242.68,2026-05-08
HALKB,TÜRKİYE HALK BANKASI A.Ş.,606290492.37,0.0843,7192058035.231317,7192058035.231317,606290492.37,2026-05-08
ISATR,TÜRKİYE İŞ BANKASI A.Ş.,23916.0,0.2391,100025.09410288582,100025.09410288582,23916.0,2026-05-08
ISKUR,TÜRKİYE İŞ BANKASI A.Ş.,70099.0,0.2851,245875.1315327955,245875.1315327955,70099.0,2026-05-08
ISBTR,TÜRKİYE İŞ BANKASI A.Ş.,7434.05,0.2563,29005.26726492392,29005.26726492392,7434.05,2026-05-08
ISCTR,TÜRKİYE İŞ BANKASI A.Ş.,8078525281.65,0.3231,25003173264.159702,25003173264.159702,8078525281.65,2026-05-08
KLNMA,TÜRKİYE KALKINMA VE YATIRIM BANKASI A.Ş.,91644197.03,0.0091,10070790882.417582,10070790882.417582,91644197.03,2026-05-08
TSKB,TÜRKİYE SINAİ KALKINMA BANKASI A.Ş.,1153539944.47,0.4119,2800533975.4066525,2800533975.4066525,1153539944.47,2026-05-08
TURSG,TÜRKİYE SİGORTA A.Ş.,1888272786.44,0.1888,10001444843.432203,10001444843.432203,1888272786.4399998,2026-05-08
SISE,TÜRKİYE ŞİŞE VE CAM FABRİKALARI A.Ş.,1442746652.67,0.4709,3063806864.87577,3063806864.87577,1442746652.67,2026-05-08
VAKBN,TÜRKİYE VAKIFLAR BANKASI T.A.O.,739343746.9,0.0745,9924077139.597315,9924077139.597315,739343746.9,2026-05-08
UFUK,UFUK YATIRIM YÖNETİM VE GAYRİMENKUL A.Ş.,17340672.85,0.3701,46854020.129694685,46854020.129694685,17340672.85,2026-05-08
ULAS,ULAŞLAR TURİZM ENERJİ TARIM GIDA VE İNŞAAT YATIRIMLARI A.Ş.,21927815.47,0.8639,25382353.825674266,25382353.825674266,21927815.47,2026-05-08
ULUFA,ULUSAL FAKTORİNG A.Ş.,305169479.62,0.5651,540027392.709255,540027392.709255,305169479.62,2026-05-08
ULUSE,ULUSOY ELEKTRİK İMALAT TAAHHÜT VE TİCARET A.Ş.,5044704.41,0.0063,800746731.7460318,800746731.7460318,5044704.41,2026-05-08
ULUUN,ULUSOY UN SANAYİ VE TİCARET A.Ş.,290347695.94,0.3871,750058630.6897442,750058630.6897442,290347695.94,2026-05-08
UMPAS,UMPAŞ HOLDİNG A.Ş.,18066104.37,0.4301,42004427.73773541,42004427.73773541,18066104.37,2026-05-08
USAK,UŞAK SERAMİK SANAYİ A.Ş.,1901054152.32,0.7759,2450127790.0760407,2450127790.0760407,1901054152.3200002,2026-05-08
UCAYM,ÜÇAY MÜHENDİSLİK ENERJİ VE İKLİMLENDİRME TEKNOLOJİLERİ A.Ş.,59981642.52,0.2665,225071829.3433396,225071829.3433396,59981642.52,2026-05-08
ULKER,ÜLKER BİSKÜVİ SANAYİ A.Ş.,151340758.45,0.4098,369303949.36554414,369303949.36554414,151340758.45,2026-05-08
UNLU,ÜNLÜ YATIRIM HOLDİNG A.Ş.,61790257.98,0.3516,175740210.4095563,175740210.4095563,61790257.98,2026-05-08
VAKFA,VAKIF FAKTORİNG A.Ş.,214163333.58,0.2379,900224184.8675915,900224184.8675915,214163333.58,2026-05-08
VAKFN,VAKIF FİNANSAL KİRALAMA A.Ş.,1822513958.97,0.3645,5000038296.213992,5000038296.213992,1822513958.97,2026-05-08
VKGYO,VAKIF GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,923622162.21,0.2677,3450213530.8554354,3450213530.8554354,923622162.21,2026-05-08
VKFYO,VAKIF MENKUL KIYMET YATIRIM ORTAKLIĞI A.Ş.,14482724.13,0.4827,30003571.845867,30003571.845867,14482724.13,2026-05-08
VAKKO,VAKKO TEKSTİL VE HAZIR GİYİM SANAYİ İŞLETMELERİ A.Ş.,21203832.71,0.1325,160028926.11320755,160028926.11320755,21203832.71,2026-05-08
VANGD,VANET GIDA SANAYİ İÇ VE DIŞ TİCARET A.Ş.,22838184.31,0.9135,25000749.107827038,25000749.107827038,22838184.31,2026-05-08
VBTYZ,VBT YAZILIM A.Ş.,53015336.83,0.4531,117005819.5321121,117005819.5321121,53015336.83,2026-05-08
VRGYO,VERA KONSEPT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,594967227.78,0.7255,820078880.4686422,820078880.4686422,594967227.78,2026-05-08
VERUS,VERUSA HOLDİNG A.Ş.,14765974.46,0.2109,70014103.65101944,70014103.65101944,14765974.46,2026-05-08
VERTU,VERUSATURK GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,18911757.66,0.3636,52012534.818481855,52012534.818481855,18911757.66,2026-05-08
VESBE,VESTEL BEYAZ EŞYA SANAYİ VE TİCARET A.Ş.,362495246.14,0.2265,1600420512.7593818,1600420512.7593818,362495246.14,2026-05-08
VESTL,VESTEL ELEKTRONİK SANAYİ VE TİCARET A.Ş.,158330395.78,0.4719,335516837.8470015,335516837.8470015,158330395.78,2026-05-08
VKING,VİKİNG KAĞIT VE SELÜLOZ A.Ş.,17261229.49,0.4109,42008346.2886347,42008346.2886347,17261229.49,2026-05-08
VSNMD,VİŞNE MADENCİLİK ÜRETİM SANAYİ VE TİCARET A.Ş.,23989757.96,0.0205,1170232095.609756,1170232095.609756,23989757.959999997,2026-05-08
YKBNK,YAPI VE KREDİ BANKASI A.Ş.,3257113307.23,0.3855,8449061756.757458,8449061756.757458,3257113307.23,2026-05-08
YAPRK,YAPRAK SÜT VE BESİ ÇİFTLİKLERİ SANAYİ VE TİCARET A.Ş.,83387774.41,0.2796,298239536.5164521,298239536.5164521,83387774.41000001,2026-05-08
YATAS,YATAŞ YATAK VE YORGAN SANAYİ TİCARET A.Ş.,88407869.94,0.5901,149818454.39755973,149818454.39755973,88407869.94,2026-05-08
YYLGD,YAYLA AGRO GIDA SANAYİ VE TİCARET A.Ş.,337113893.16,0.3101,1087113489.712996,1087113489.712996,337113893.16,2026-05-08
YAYLA,YAYLA ENERJİ ÜRETİM TURİZM VE İNŞAAT TİCARET A.Ş.,37058228.95,0.0743,498764858.00807536,498764858.00807536,37058228.95,2026-05-08
YGGYO,YENİ GİMAT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,199070277.34,0.8228,241942485.828877,241942485.828877,199070277.34,2026-05-08
YEOTK,YEO TEKNOLOJİ ENERJİ VE ENDÜSTRİ A.Ş.,128888553.4,0.0363,3550648853.9944906,3550648853.9944906,128888553.4,2026-05-08
YYAPI,YEŞİL YAPI ENDÜSTRİSİ A.Ş.,1420319862.71,0.0833,17050658615.966387,17050658615.966387,1420319862.71,2026-05-08
YESIL,YEŞİL YATIRIM HOLDİNG A.Ş.,592553757.01,0.9186,645061786.4249946,645061786.4249946,592553757.01,2026-05-08
YBTAS,YİBİTAŞ YOZGAT İŞÇİ BİRLİĞİ İNŞAAT MALZEMELERİ TİCARET VE SANAYİ A.Ş.,29259813.93,0.0975,300100655.69230765,300100655.69230765,29259813.929999996,2026-05-08
YIGIT,YİĞİT AKÜ MALZEMELERİ NAKLİYAT TURİZM İNŞAAT SANAYİ VE TİCARET A.Ş.,89693922.17,0.2984,300582849.09517425,300582849.09517425,89693922.17,2026-05-08
YONGA,YONGA MOBİLYA SANAYİ VE TİCARET A.Ş.,5758035.86,0.3427,16801972.162241027,16801972.162241027,5758035.86,2026-05-08
YKSLN,YÜKSELEN ÇELİK A.Ş.,195605016.03,0.3912,500012822.1625767,500012822.1625767,195605016.03,2026-05-08
YUNSA,YÜNSA YÜNLÜ SANAYİ VE TİCARET A.Ş.,200327105.49,0.4173,480055369.0150971,480055369.0150971,200327105.49,2026-05-08
ZGYO,Z GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,51411846.95,0.2442,210531723.7919738,210531723.7919738,51411846.95,2026-05-08
ZEDUR,ZEDUR ENERJİ ELEKTRİK ÜRETİM A.Ş.,69856984.83,0.3997,174773542.23167375,174773542.23167375,69856984.83,2026-05-08
ZERGY,ZERAY GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,116592533.87,0.1862,626168280.7196563,626168280.7196563,116592533.87000002,2026-05-08
ZRGYO,ZİRAAT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,888936318.25,0.1893,4695912933.174855,4695912933.174855,888936318.2500001,2026-05-08
ZOREN,ZORLU ENERJİ ELEKTRİK ÜRETİM A.Ş.,1866999396.47,0.3733,5001337788.561479,5001337788.561479,1866999396.47,2026-05-08
BINHO,1000 YATIRIMLAR HOLDİNG A.Ş.,488648464.2,0.3787,1290331302.3501453,1290331302.3501453,488648464.2,2026-05-08
